time;logger;level;message;exception
2012-03-29 12:30:39.4943;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-1
	Tag I-: Products
	LastModified I-: 20120329103039488
";
2012-03-29 12:30:39.4943;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-2 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-2
	Tag I-: Products
	LastModified I-: 20120329103039488
";
2012-03-29 12:30:39.4943;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-3 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-3
	Tag I-: Products
	LastModified I-: 20120329103039488
";
2012-03-29 12:30:39.5203;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 3 documents for ProductPriceIndex;
2012-03-29 12:30:39.5203;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-1': '{
  ""CategoryId"": ""categories-1"",
  ""Total"": 2
}'";
2012-03-29 12:30:39.5263;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-2': '{
  ""CategoryId"": ""categories-1"",
  ""Total"": 3
}'";
2012-03-29 12:30:39.5263;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-3': '{
  ""CategoryId"": ""categories-2"",
  ""Total"": 4
}'";
2012-03-29 12:30:39.5263;Raven.Database.Indexing.Index.Indexing;Debug;Mapped 3 documents for ProductTotalPricePerCategoryIndex;
2012-03-29 12:30:39.5263;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 5 documents for Raven/DocumentsByEntityName;
2012-03-29 12:30:39.5413;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 2 documents for CategoryIndex;
2012-03-29 12:30:39.5413;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 247 because: WORK BY IndexingExecuter;
2012-03-29 12:30:39.5413;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found 3 mapped results for keys [categories-1, categories-2] for index ProductTotalPricePerCategoryIndex;
2012-03-29 12:30:39.5413;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 2 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 12:30:39.5413;Raven.Database.Tasks.ReduceTask;Debug;Read 2 reduce keys in 00:00:00.0002044 with 3 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 12:30:39.5413;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-1 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-1
	CategoryId IS: categories-1
	Total IS: 5
	Total_Range IS: 5
";
2012-03-29 12:30:39.5603;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-2 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-2
	CategoryId IS: categories-2
	Total IS: 4
	Total_Range IS: 4
";
2012-03-29 12:30:39.5903;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 247, for: IndexingExecuter, will wait for additional work;
2012-03-29 12:30:39.6043;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 2 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-1, categories-2;
2012-03-29 12:30:39.6043;Raven.Database.Tasks.ReduceTask;Debug;Indexed 2 reduce keys in 00:00:00.0533652 with 3 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 12:30:39.6043;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 248 because: WORK BY ReducingExecuter;
2012-03-29 12:30:39.6043;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 248, for: IndexingExecuter, will wait for additional work;
2012-03-29 12:30:39.6043;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 248, for: ReducingExecuter, will wait for additional work;
2012-03-29 12:30:44.2613;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:30:49.3453;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:30:54.3883;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:30:55.2653;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index ProductTotalPricePerCategoryIndex for: CategoryId:categories\-1;
2012-03-29 12:30:55.2653;Raven.Database.Server.HttpServer;Debug;Request # 374: GET     -     5 ms - <default>  - 200 - /indexes/ProductTotalPricePerCategoryIndex?query=CategoryId%253Acategories%255C-1&start=0&pageSize=128&aggregation=None&cutOff=2012-03-29T10%253A30%253A55.1343296Z;
2012-03-29 12:30:59.4733;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:04.5333;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:09.5863;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:14.6123;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:19.6823;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:24.7553;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:28.9533;Raven.Database.Server.HttpServer;Debug;Request # 375: GET     -     2 ms - <default>  - 200 - /docs?pageSize=0&noCache=-360931090;
2012-03-29 12:31:29.0463;Raven.Database.Server.HttpServer;Debug;Request # 376: GET     -    25 ms - RavenDbDemo - 200 - /docs?pageSize=0&noCache=1370153669;
2012-03-29 12:31:29.7993;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:34.8543;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:39.9263;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:44.9823;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:50.0233;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:31:55.1063;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:00.1543;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:05.2053;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:10.2473;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:15.3043;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:20.3973;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:21.6563;Raven.Database.Server.HttpServer;Debug;Request # 377: GET     -    88 ms - <default>  - 200 - /docs/?start=0&pageSize=25&noCache=-2069003479;
2012-03-29 12:32:21.6563;Raven.Database.Server.HttpServer;Debug;Request # 378: GET     -    88 ms - <default>  - 200 - /docs/?start=0&pageSize=25&noCache=1647451361;
2012-03-29 12:32:25.2653;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:25.2653;Raven.Database.Server.HttpServer;Debug;Request # 379: GET     -     1 ms - <default>  - 200 - /docs/products-3?noCache=-1817246236;
2012-03-29 12:32:25.2653;Raven.Database.Server.HttpServer;Debug;Request # 380: GET     -    23 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=-1229651850;
2012-03-29 12:32:25.3373;Raven.Database.Server.HttpServer;Debug;Request # 381: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=products-3/&noCache=886823270;
2012-03-29 12:32:25.4523;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:30.5163;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:35.5713;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:40.6263;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:45.6823;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:50.7363;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:32:55.8123;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:00.8943;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:05.9713;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:11.0403;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:16.1153;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:21.1843;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:26.2243;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:29.4073;Raven.Database.Server.HttpServer;Debug;Request # 382: GET     -     0 ms - <default>  - 200 - /docs?pageSize=0&noCache=1655827395;
2012-03-29 12:33:29.4843;Raven.Database.Server.HttpServer;Debug;Request # 383: GET     -    34 ms - RavenDbDemo - 200 - /docs?pageSize=0&noCache=-416336805;
2012-03-29 12:33:31.2963;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:36.3663;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:41.4363;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:46.4783;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:46.9623;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-03-29 12:33:46.9623;Raven.Database.Server.HttpServer;Debug;Request # 384: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-03-29 12:33:47.0563;Raven.Database.Server.HttpServer;Debug;Request # 385: HEAD    -     0 ms - <default>  - 200 - /indexes/ProductTotalPricePerCategoryIndex;
2012-03-29 12:33:48.3183;Raven.Database.Server.HttpServer;Debug;Request # 386: PUT     -    10 ms - <default>  - 201 - /indexes/ProductTotalPricePerCategoryIndex;
2012-03-29 12:33:48.4043;Raven.Database.Server.HttpServer;Debug;Request # 387: HEAD    -     0 ms - <default>  - 200 - /indexes/ProductPriceIndex;
2012-03-29 12:33:48.4173;Raven.Database.Server.HttpServer;Debug;Request # 388: PUT     -     1 ms - <default>  - 201 - /indexes/ProductPriceIndex;
2012-03-29 12:33:48.4173;Raven.Database.Server.HttpServer;Debug;Request # 389: HEAD    -     0 ms - <default>  - 200 - /indexes/CategoryIndex;
2012-03-29 12:33:48.4173;Raven.Database.Server.HttpServer;Debug;Request # 390: PUT     -     0 ms - <default>  - 201 - /indexes/CategoryIndex;
2012-03-29 12:33:51.5523;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-3' was found;
2012-03-29 12:33:55.1783;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Hilo/categories' was found;
2012-03-29 12:33:55.1783;Raven.Database.Server.HttpServer;Debug;Request # 391: GET     -     2 ms - <default>  - 200 - /docs/Raven/Hilo/categories;
2012-03-29 12:33:55.2583;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'Raven/Hilo/categories', update: True, ;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 249 because: PUT Raven/Hilo/categories;
2012-03-29 12:33:55.2583;Raven.Database.DocumentDatabase;Debug;Put document Raven/Hilo/categories with etag 00000000-0000-0500-0000-000000000087;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000083;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 249, for: ReducingExecuter, will wait for additional work;
2012-03-29 12:33:55.2583;Raven.Database.Impl.DocumentRetriever;Debug;Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/categories;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 0 documents remained;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000087, 29-03-2012 10:33:55;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for CategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000087, 29-03-2012 10:33:55;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductPriceIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000087, 29-03-2012 10:33:55;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductTotalPricePerCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000087, 29-03-2012 10:33:55;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000087, 29-03-2012 10:33:55;
2012-03-29 12:33:55.2583;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 250 because: WORK BY IndexingExecuter;
2012-03-29 12:33:55.2583;Raven.Database.Server.HttpServer;Debug;Request # 392: PUT     -     4 ms - <default>  - 201 - /docs/Raven/Hilo/categories;
2012-03-29 12:33:55.2643;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 250, for: IndexingExecuter, will wait for additional work;
2012-03-29 12:33:55.2643;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 250, for: ReducingExecuter, will wait for additional work;
2012-03-29 12:33:55.6443;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'categories-102433', update: False, ;
2012-03-29 12:33:55.6443;Raven.Database.DocumentDatabase;Debug;Put document categories-102433 with etag 00000000-0000-0500-0000-000000000088;
2012-03-29 12:33:55.6443;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 251 because: PUT categories-102433;
2012-03-29 12:33:55.6443;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0270333;
2012-03-29 12:33:55.6443;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000087;
2012-03-29 12:33:55.6443;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 251, for: ReducingExecuter, will wait for additional work;
